10.00204086,20.00041199,6.599629879,1255,1335,0.24074721336364746
10.00156403,20.99517059,6.600834846,1211,1378,0.24355292320251465
9.999851227,22.00100708,6.60081768,1351,1310,0.24086332321166992
9.99728775,23.0030098,6.600403786,1280,1346,0.23846125602722168
9.99848938,24.00298309,6.600370407,1284,1320,0.23899459838867188
9.998828888,25.00712585,6.600025177,1395,1333,0.2539944648742676
10.00384521,26.00681305,6.598815918,1688,1386,0.23946166038513184
10.0019722,27.00866318,6.600202084,3362,1653,0.2576749324798584
9.99822998,28.01115036,6.600248814,4231,2356,0.2521793842315674
9.99817276,29.01429749,6.599300861,3449,3100,0.24716663360595703
10.0003891,30.01432419,6.599710464,2472,2763,0.23940753936767578
10.00169373,31.01686287,6.599848747,1445,1925,0.23910284042358398
10.00192642,32.01820374,6.599939346,1425,1646,0.2540855407714844
10.00239563,33.02046204,6.599884987,1446,1470,0.23870038986206055
10.00107193,34.01909637,6.599764347,1502,1510,0.23903274536132812
9.999977112,35.01991272,6.600240707,1506,1567,0.2385241985321045
10.00206375,36.02228928,6.599840641,1431,1515,0.2582566738128662
9.999084473,37.02347183,6.599311829,1408,1565,0.24442434310913086
9.998390198,38.02262115,6.599861622,1426,1514,0.23824262619018555
9.999824524,39.02453995,6.600076675,1518,1596,0.24669289588928223
10.00327301,40.02178192,6.599859238,1529,1606,0.2590630054473877
10.99562454,19.97015762,6.600214481,1428,1504,0.2569143772125244
10.99809265,20.99279022,6.600325584,1459,1560,0.247053861618042
11.00046921,21.99699402,6.601311684,1434,1577,0.24005341529846191
11.0012207,23.00017166,6.600850582,1448,1531,0.2432100772857666
11.00242996,24.00218201,6.598906517,1468,1549,0.2577838897705078
10.99786758,25.00305176,6.599065781,1609,1593,0.24945688247680664
10.99755478,26.00564194,6.600886345,2603,1651,0.24452829360961914
10.99891281,27.00973892,6.600302696,4857,2318,0.2577788829803467
11.00233078,28.00894928,6.599593163,4548,3080,0.2577381134033203
10.99884033,29.00867081,6.599679947,3855,3703,0.2530703544616699
11.00087357,30.01243591,6.600114822,2524,4560,0.2398369312286377
10.99797821,31.01438904,6.600813866,1748,2511,0.24218177795410156
10.99872589,32.01742935,6.598704815,1724,1894,0.26261448860168457
11.00045013,33.01718521,6.600711823,1848,1745,0.2530176639556885
10.99909973,34.01750946,6.599058151,1703,1818,0.23974347114562988
10.99808121,35.01885986,6.599928856,1661,1757,0.26302051544189453
11.00004578,36.01861191,6.599388599,1491,1785,0.2670133113861084
10.99901962,37.02059174,6.599560738,1496,1705,0.2558307647705078
11.00086594,38.02147293,6.600502014,1463,1575,0.2572517395019531
11.00226212,39.02214813,6.59956646,1377,1528,0.2595973014831543
11.00012589,40.02295685,6.599738121,1468,1563,0.24864864349365234
12.00089264,19.97134399,6.601261139,1446,1507,0.23865842819213867
12.00205994,20.99230576,6.600053787,1451,1517,0.24814057350158691
12.00136948,21.99634933,6.600961685,1419,1548,0.2416536808013916
12.00027466,23.00051498,6.598920822,1398,1488,0.24340558052062988
11.9969635,24.00192642,6.599285126,1538,1489,0.25638914108276367
11.99940491,25.00482559,6.599264145,1881,1585,0.2560298442840576
12.00199127,26.00566483,6.600383759,3987,1820,0.25964832305908203
11.99761581,27.00858307,6.599505424,4798,2760,0.25174379348754883
12.00034332,28.00959396,6.600268364,4375,3412,0.2605137825012207
11.99932861,29.01052856,6.600888252,3324,4264,0.2380368709564209
12.00202179,30.01470566,6.598851204,2337,3816,0.23789310455322266
12.00136566,31.0143261,6.599116325,1873,2552,0.23909354209899902
12.00146866,32.01425934,6.601091385,2090,2017,0.2379014492034912
12.00276184,33.01656723,6.599001884,3150,2100,0.2468564510345459
12.00111771,34.01631927,6.600093365,2681,2362,0.2572166919708252
11.99710464,35.01977921,6.598796368,1998,2241,0.24300813674926758
11.99850082,36.02041626,6.601459503,1810,2165,0.23819661140441895
11.99905396,37.0214119,6.60101223,1775,1961,0.2512929439544678
12.00269318,38.02061081,6.600452423,1678,1804,0.2559690475463867
11.99802017,39.02167511,6.599884987,1724,1916,0.2395319938659668
11.9994812,40.02072525,6.599442482,1592,1771,0.24198603630065918
13.00058365,19.97063828,6.599403858,1607,1815,0.23837900161743164
13.00064468,20.99093246,6.601060867,1574,1644,0.24108052253723145
12.99994278,21.99629974,6.599896431,1603,1772,0.2597358226776123
13.00164032,23.00110626,6.599152565,1682,1760,0.25325894355773926
13.00089645,24.00166321,6.598410606,1869,1756,0.23756718635559082
13.00052261,25.00287628,6.599695206,2796,1944,0.238006591796875
13.00154114,26.00654984,6.599190712,5681,2604,0.2611730098724365
12.99975967,27.00547791,6.599787712,4541,3218,0.24580717086791992
12.99933243,28.01027298,6.600085258,3886,3749,0.23900794982910156
12.99923706,29.01314545,6.5996418,2641,4404,0.2450242042541504
13.0008812,30.01255798,6.599295616,1904,2595,0.23852062225341797
13.00046921,31.01634216,6.599793434,1790,1932,0.23876595497131348
13.001194,32.01698303,6.600367546,2708,1818,0.24013710021972656
13.00337219,33.01878357,6.599444389,4986,2497,0.26071596145629883
13.00010681,34.01512909,6.599614143,4199,3122,0.2661120891571045
13.00321579,35.01699066,6.598617554,3481,3812,0.23938226699829102
